"","Date","Rides","WND","DEW","VIS","TMP","Members","Holiday","Day","Weekend"
"5070",2011-07-31 05:00:00,8,"110,5,N,0021,5","+0189,5","016093,5,N,5","+0300,5",4,0,"Sun",1
"5071",2011-07-31 06:00:00,13,"140,5,N,0015,5","+0189,5","016093,5,N,5","+0294,5",8,0,"Sun",1
"5072",2011-07-31 07:00:00,45,"180,5,N,0015,5","+0194,5","016093,5,N,5","+0289,5",26,0,"Sun",1
"5073",2011-07-31 08:00:00,139,"160,5,N,0015,5","+0200,5","016093,5,N,5","+0278,5",85,0,"Sun",1
"5074",2011-07-31 09:00:00,182,"180,5,N,0015,5","+0211,5","016093,5,N,5","+0278,5",127,0,"Sun",1
"5075",2011-07-31 10:00:00,254,"999,9,C,0000,5","+0211,5","016093,5,N,5","+0278,5",163,0,"Sun",1
"5076",2011-07-31 11:00:00,270,"999,9,C,0000,5","+0206,5","016093,5,N,5","+0272,5",158,0,"Sun",1
"5077",2011-07-31 12:00:00,331,"999,9,C,0000,5","+0211,5","016093,5,N,5","+0272,5",185,0,"Sun",1
"5078",2011-07-31 13:00:00,295,"999,9,C,0000,5","+0217,5","016093,5,N,5","+0278,5",152,0,"Sun",1
"5079",2011-07-31 14:00:00,323,"030,5,N,0026,5","+0194,5","016093,5,N,5","+0283,5",193,0,"Sun",1
"5080",2011-07-31 15:00:00,291,"350,5,N,0041,5","+0194,5","016093,5,N,5","+0294,5",182,0,"Sun",1
"5081",2011-07-31 16:00:00,306,"999,9,V,0015,5","+0189,5","016093,5,N,5","+0306,5",208,0,"Sun",1
"5082",2011-07-31 17:00:00,316,"330,5,N,0031,5","+0161,5","016093,5,N,5","+0328,5",202,0,"Sun",1
"5083",2011-07-31 18:00:00,303,"320,5,N,0031,5","+0133,5","016093,5,N,5","+0344,5",212,0,"Sun",1
"5084",2011-07-31 19:00:00,273,"340,5,N,0036,5","+0133,5","016093,5,N,5","+0356,5",186,0,"Sun",1
"5085",2011-07-31 20:00:00,269,"290,5,N,0026,5","+0117,5","016093,5,N,5","+0361,5",200,0,"Sun",1
"5086",2011-07-31 21:00:00,164,"260,5,N,0031,5","+0122,5","016093,5,N,5","+0361,5",96,0,"Sun",1
"5087",2011-07-31 22:00:00,94,"350,5,N,0057,5","+0094,5","016093,5,N,5","+0367,5",69,0,"Sun",1
"5088",2011-07-31 23:00:00,68,"350,5,N,0051,5","+0078,5","016093,5,N,5","+0367,5",54,0,"Sun",1
"5089",2011-08-01 00:00:00,29,"010,5,N,0031,5","+0067,5","016093,5,N,5","+0367,5",22,0,"Mon",0
"5090",2011-08-01 01:00:00,17,"090,5,N,0051,5","+0189,5","016093,5,N,5","+0339,5",12,0,"Mon",0
"5091",2011-08-01 02:00:00,11,"120,5,N,0046,5","+0200,5","016093,5,N,5","+0328,5",7,0,"Mon",0
"5092",2011-08-01 03:00:00,4,"190,5,N,0062,5","+0211,5","016093,5,N,5","+0311,5",4,0,"Mon",0
"5093",2011-08-01 04:00:00,4,"200,5,N,0057,5","+0206,5","016093,5,N,5","+0300,5",2,0,"Mon",0
"5094",2011-08-01 05:00:00,26,"200,5,N,0057,5","+0217,5","016093,5,N,5","+0283,5",24,0,"Mon",0
"5095",2011-08-01 06:00:00,100,"220,5,N,0041,5","+0211,5","016093,5,N,5","+0278,5",97,0,"Mon",0
"5096",2011-08-01 07:00:00,277,"210,5,N,0041,5","+0211,5","016093,5,N,5","+0272,5",253,0,"Mon",0
"5097",2011-08-01 08:00:00,381,"200,5,N,0036,5","+0217,5","016093,5,N,5","+0267,5",346,0,"Mon",0
"5098",2011-08-01 09:00:00,164,"200,5,N,0021,5","+0211,5","016093,5,N,5","+0261,5",137,0,"Mon",0
"5099",2011-08-01 10:00:00,96,"220,5,N,0031,5","+0217,5","016093,5,N,5","+0256,5",69,0,"Mon",0
"5100",2011-08-01 11:00:00,117,"230,5,N,0026,5","+0211,5","016093,5,N,5","+0244,5",64,0,"Mon",0
"5101",2011-08-01 12:00:00,168,"230,5,N,0021,5","+0211,5","016093,5,N,5","+0239,5",115,0,"Mon",0
"5102",2011-08-01 13:00:00,149,"260,5,N,0015,5","+0211,5","016093,5,N,5","+0244,5",111,0,"Mon",0
"5103",2011-08-01 14:00:00,120,"999,9,C,0000,5","+0200,5","016093,5,N,5","+0278,5",83,0,"Mon",0
"5104",2011-08-01 15:00:00,128,"310,5,N,0036,5","+0172,5","016093,5,N,5","+0306,5",76,0,"Mon",0
"5105",2011-08-01 16:00:00,227,"999,9,V,0026,5","+0172,5","016093,5,N,5","+0322,5",193,0,"Mon",0
"5106",2011-08-01 17:00:00,508,"360,5,N,0031,5","+0167,5","016093,5,N,5","+0339,5",439,0,"Mon",0
"5107",2011-08-01 18:00:00,536,"020,5,N,0031,5","+0161,5","016093,5,N,5","+0350,5",468,0,"Mon",0
"5108",2011-08-01 19:00:00,406,"360,5,N,0046,5","+0167,5","016093,5,N,5","+0361,5",343,0,"Mon",0
"5109",2011-08-01 20:00:00,303,"350,5,N,0057,5","+0161,5","016093,5,N,5","+0361,5",254,0,"Mon",0
"5110",2011-08-01 21:00:00,217,"320,5,N,0036,5","+0156,5","016093,5,N,5","+0367,5",175,0,"Mon",0
"5111",2011-08-01 22:00:00,134,"999,9,C,0000,5","+0144,5","016093,5,N,5","+0361,5",113,0,"Mon",0
"5112",2011-08-01 23:00:00,95,"999,9,V,0021,5","+0144,5","016093,5,N,5","+0356,5",81,0,"Mon",0
"5113",2011-08-02 00:00:00,29,"260,5,N,0072,5","+0170,5","016093,5,N,5","+0290,5",18,0,"Tue",0
"5114",2011-08-02 01:00:00,12,"220,5,N,0036,5","+0156,5","016093,5,N,5","+0300,5",8,0,"Tue",0
"5115",2011-08-02 02:00:00,8,"230,5,N,0041,5","+0172,5","016093,5,N,5","+0283,5",6,0,"Tue",0
"5116",2011-08-02 03:00:00,5,"200,5,N,0041,5","+0194,5","016093,5,N,5","+0267,5",5,0,"Tue",0
"5117",2011-08-02 04:00:00,10,"210,5,N,0046,5","+0200,5","016093,5,N,5","+0261,5",10,0,"Tue",0
"5118",2011-08-02 05:00:00,21,"240,5,N,0015,5","+0200,5","016093,5,N,5","+0256,5",17,0,"Tue",0
"5119",2011-08-02 06:00:00,115,"230,5,N,0036,5","+0200,5","016093,5,N,5","+0250,5",103,0,"Tue",0
"5120",2011-08-02 07:00:00,332,"999,9,C,0000,5","+0189,5","016093,5,N,5","+0244,5",317,0,"Tue",0
"5121",2011-08-02 08:00:00,433,"220,5,N,0021,5","+0189,5","016093,5,N,5","+0244,5",396,0,"Tue",0
"5122",2011-08-02 09:00:00,211,"999,9,C,0000,5","+0189,5","016093,5,N,5","+0250,5",180,0,"Tue",0
"5123",2011-08-02 10:00:00,140,"230,5,N,0036,5","+0189,5","016093,5,N,5","+0239,5",90,0,"Tue",0
"5124",2011-08-02 11:00:00,128,"250,5,N,0021,5","+0189,5","016093,5,N,5","+0239,5",96,0,"Tue",0
"5125",2011-08-02 12:00:00,156,"280,5,N,0026,5","+0189,5","016093,5,N,5","+0244,5",111,0,"Tue",0
"5126",2011-08-02 13:00:00,202,"300,5,N,0021,5","+0189,5","016093,5,N,5","+0250,5",152,0,"Tue",0
"5127",2011-08-02 14:00:00,157,"320,5,N,0051,5","+0189,5","016093,5,N,5","+0272,5",112,0,"Tue",0
"5128",2011-08-02 15:00:00,166,"340,5,V,0051,5","+0189,5","016093,5,N,5","+0283,5",118,0,"Tue",0
"5129",2011-08-02 16:00:00,273,"320,5,N,0057,5","+0172,5","016093,5,N,5","+0300,5",215,0,"Tue",0
"5130",2011-08-02 17:00:00,553,"330,5,N,0057,5","+0150,5","016093,5,N,5","+0322,5",490,0,"Tue",0
"5131",2011-08-02 18:00:00,549,"350,5,N,0077,5","+0144,5","016093,5,N,5","+0333,5",485,0,"Tue",0
"5132",2011-08-02 19:00:00,453,"350,5,N,0051,5","+0144,5","016093,5,N,5","+0339,5",367,0,"Tue",0
"5133",2011-08-02 20:00:00,284,"280,5,N,0041,5","+0144,5","016093,5,N,5","+0344,5",244,0,"Tue",0
"5134",2011-08-02 21:00:00,251,"310,5,N,0051,5","+0128,5","016093,5,N,5","+0356,5",198,0,"Tue",0
"5135",2011-08-02 22:00:00,189,"300,5,N,0051,5","+0128,5","016093,5,N,5","+0361,5",167,0,"Tue",0
"5136",2011-08-02 23:00:00,130,"290,5,N,0051,5","+0133,5","016093,5,N,5","+0361,5",101,0,"Tue",0
"5137",2011-08-03 00:00:00,42,"300,5,N,0026,5","+0139,5","016093,5,N,5","+0356,5",31,0,"Wed",0
"5138",2011-08-03 01:00:00,16,"260,5,N,0036,5","+0156,5","016093,5,N,5","+0344,5",9,0,"Wed",0
"5139",2011-08-03 02:00:00,10,"230,5,N,0041,5","+0167,5","016093,5,N,5","+0339,5",8,0,"Wed",0
"5140",2011-08-03 03:00:00,4,"220,5,N,0046,5","+0194,5","016093,5,N,5","+0317,5",4,0,"Wed",0
"5141",2011-08-03 04:00:00,7,"220,5,N,0041,5","+0200,5","016093,5,N,5","+0311,5",7,0,"Wed",0
"5142",2011-08-03 05:00:00,23,"200,5,N,0031,5","+0206,5","016093,5,N,5","+0300,5",21,0,"Wed",0
"5143",2011-08-03 06:00:00,109,"270,5,N,0031,5","+0189,5","016093,5,N,5","+0306,5",100,0,"Wed",0
"5144",2011-08-03 07:00:00,269,"270,5,N,0031,5","+0189,5","016093,5,N,5","+0306,5",250,0,"Wed",0
"5145",2011-08-03 08:00:00,435,"280,5,N,0031,5","+0189,5","016093,5,N,5","+0300,5",406,0,"Wed",0
"5146",2011-08-03 09:00:00,192,"320,5,N,0031,5","+0183,5","016093,5,N,5","+0300,5",169,0,"Wed",0
"5147",2011-08-03 10:00:00,66,"030,5,N,0015,5","+0189,5","016093,5,N,5","+0294,5",57,0,"Wed",0
"5148",2011-08-03 11:00:00,118,"250,5,N,0031,5","+0183,5","016093,5,N,5","+0289,5",89,0,"Wed",0
"5149",2011-08-03 12:00:00,160,"270,5,N,0015,5","+0194,5","016093,5,N,5","+0289,5",141,0,"Wed",0
"5150",2011-08-03 13:00:00,143,"270,5,N,0046,5","+0200,5","014484,5,N,5","+0289,5",106,0,"Wed",0
"5151",2011-08-03 14:00:00,143,"270,5,N,0093,5","+0200,5","011265,5,N,5","+0270,5",100,0,"Wed",0
"5152",2011-08-03 15:00:00,116,"290,5,N,0041,5","+0170,5","016093,5,N,5","+0280,5",85,0,"Wed",0
"5153",2011-08-03 16:00:00,147,"360,5,N,0036,5","+0183,5","016093,5,N,5","+0278,5",126,0,"Wed",0
"5154",2011-08-03 17:00:00,421,"020,5,N,0021,5","+0194,5","011265,5,N,5","+0272,5",374,0,"Wed",0
"5155",2011-08-03 18:00:00,490,"080,5,N,0015,5","+0190,5","016093,5,N,5","+0280,5",441,0,"Wed",0
"5156",2011-08-03 19:00:00,317,"160,5,N,0026,5","+0189,5","016093,5,N,5","+0294,5",266,0,"Wed",0
"5157",2011-08-03 20:00:00,87,"170,5,N,0031,5","+0200,5","016093,5,N,5","+0289,5",80,0,"Wed",0
"5158",2011-08-03 21:00:00,87,"210,5,N,0041,5","+0200,5","016093,5,N,5","+0290,5",80,0,"Wed",0
"5159",2011-08-03 22:00:00,73,"300,5,N,0031,5","+0210,5","006437,5,N,5","+0250,5",62,0,"Wed",0
"5160",2011-08-03 23:00:00,54,"310,5,N,0057,5","+0220,5","003219,5,N,5","+0270,5",50,0,"Wed",0
"5161",2011-08-04 00:00:00,17,"999,9,C,0000,5","+0217,5","012875,5,N,5","+0261,5",15,0,"Thu",0
"5162",2011-08-04 01:00:00,17,"120,5,N,0021,5","+0228,5","012875,5,N,5","+0261,5",14,0,"Thu",0
"5163",2011-08-04 02:00:00,7,"999,9,C,0000,5","+0230,5","004023,5,N,5","+0260,5",5,0,"Thu",0
"5164",2011-08-04 03:00:00,3,"080,5,N,0036,5","+0230,5","006437,5,N,5","+0260,5",3,0,"Thu",0
"5165",2011-08-04 04:00:00,7,"160,5,N,0026,5","+0228,5","011265,5,N,5","+0250,5",7,0,"Thu",0
"5166",2011-08-04 05:00:00,20,"160,5,N,0021,5","+0228,5","009656,5,N,5","+0250,5",17,0,"Thu",0
"5167",2011-08-04 06:00:00,97,"180,5,N,0021,5","+0228,5","009656,5,N,5","+0250,5",90,0,"Thu",0
"5168",2011-08-04 07:00:00,280,"220,5,N,0015,5","+0230,5","009656,5,N,5","+0250,5",269,0,"Thu",0
"5169",2011-08-04 08:00:00,394,"250,5,N,0026,5","+0230,5","008047,5,N,5","+0250,5",365,0,"Thu",0
"5170",2011-08-04 09:00:00,177,"210,5,N,0015,5","+0228,5","008047,5,N,5","+0244,5",152,0,"Thu",0
"5171",2011-08-04 10:00:00,112,"250,5,N,0015,5","+0228,5","008047,5,N,5","+0244,5",88,0,"Thu",0
"5172",2011-08-04 11:00:00,147,"999,9,C,0000,5","+0233,5","008047,5,N,5","+0244,5",110,0,"Thu",0
"5173",2011-08-04 12:00:00,203,"999,9,C,0000,5","+0230,5","006437,5,N,5","+0250,5",150,0,"Thu",0
"5174",2011-08-04 13:00:00,205,"350,5,N,0021,5","+0230,5","006437,5,N,5","+0250,5",142,0,"Thu",0
"5175",2011-08-04 14:00:00,166,"010,5,N,0057,5","+0230,5","006437,5,N,5","+0250,5",113,0,"Thu",0
"5176",2011-08-04 15:00:00,164,"020,5,N,0067,5","+0222,5","009656,5,N,5","+0256,5",114,0,"Thu",0
"5177",2011-08-04 16:00:00,289,"030,5,N,0067,5","+0220,5","011265,5,N,5","+0260,5",219,0,"Thu",0
"5178",2011-08-04 17:00:00,553,"050,5,N,0057,5","+0211,5","016093,5,N,5","+0267,5",462,0,"Thu",0
"5179",2011-08-04 18:00:00,513,"040,5,N,0046,5","+0206,5","016093,5,N,5","+0272,5",425,0,"Thu",0
"5180",2011-08-04 19:00:00,363,"020,5,N,0041,5","+0210,5","016093,5,N,5","+0280,5",298,0,"Thu",0
"5181",2011-08-04 20:00:00,284,"999,9,V,0021,5","+0200,5","016093,5,N,5","+0294,5",243,0,"Thu",0
"5182",2011-08-04 21:00:00,207,"070,5,N,0031,5","+0206,5","016093,5,N,5","+0306,5",182,0,"Thu",0
"5183",2011-08-04 22:00:00,172,"080,5,N,0046,5","+0206,5","016093,5,N,5","+0311,5",139,0,"Thu",0
"5184",2011-08-04 23:00:00,132,"070,5,N,0062,5","+0211,5","016093,5,N,5","+0294,5",108,0,"Thu",0
"5185",2011-08-05 00:00:00,54,"100,5,N,0062,5","+0211,5","016093,5,N,5","+0294,5",41,0,"Fri",0
"5186",2011-08-05 01:00:00,19,"110,5,N,0057,5","+0210,5","016093,5,N,5","+0270,5",16,0,"Fri",0
"5187",2011-08-05 02:00:00,19,"100,5,N,0062,5","+0210,5","016093,5,N,5","+0260,5",14,0,"Fri",0
"5188",2011-08-05 03:00:00,6,"080,5,N,0051,5","+0210,5","016093,5,N,5","+0260,5",6,0,"Fri",0
"5189",2011-08-05 04:00:00,7,"090,5,N,0036,5","+0210,5","016093,5,N,5","+0260,5",6,0,"Fri",0
"5190",2011-08-05 05:00:00,16,"100,5,N,0036,5","+0200,5","016093,5,N,5","+0250,5",16,0,"Fri",0
"5191",2011-08-05 06:00:00,100,"100,5,N,0021,5","+0194,5","016093,5,N,5","+0244,5",93,0,"Fri",0
"5192",2011-08-05 07:00:00,266,"130,5,N,0021,5","+0190,5","016093,5,N,5","+0240,5",243,0,"Fri",0
"5193",2011-08-05 08:00:00,448,"150,5,N,0015,5","+0189,5","016093,5,N,5","+0233,5",409,0,"Fri",0
"5194",2011-08-05 09:00:00,221,"999,9,C,0000,5","+0183,5","016093,5,N,5","+0239,5",178,0,"Fri",0
"5195",2011-08-05 10:00:00,163,"090,5,N,0015,5","+0189,5","016093,5,N,5","+0233,5",113,0,"Fri",0
"5196",2011-08-05 11:00:00,146,"080,5,N,0026,5","+0189,5","016093,5,N,5","+0228,5",102,0,"Fri",0
"5197",2011-08-05 12:00:00,214,"080,5,N,0015,5","+0189,5","016093,5,N,5","+0228,5",157,0,"Fri",0
"5198",2011-08-05 13:00:00,204,"080,5,N,0026,5","+0189,5","016093,5,N,5","+0228,5",164,0,"Fri",0
"5199",2011-08-05 14:00:00,245,"120,5,N,0026,5","+0200,5","016093,5,N,5","+0244,5",164,0,"Fri",0
"5200",2011-08-05 15:00:00,208,"140,5,N,0041,5","+0189,5","016093,5,N,5","+0256,5",158,0,"Fri",0
"5201",2011-08-05 16:00:00,326,"140,5,N,0021,5","+0178,5","016093,5,N,5","+0272,5",250,0,"Fri",0
"5202",2011-08-05 17:00:00,543,"180,5,N,0026,5","+0178,5","016093,5,N,5","+0283,5",459,0,"Fri",0
"5203",2011-08-05 18:00:00,464,"190,5,N,0046,5","+0178,5","016093,5,N,5","+0289,5",359,0,"Fri",0
"5204",2011-08-05 19:00:00,369,"170,5,N,0046,5","+0178,5","016093,5,N,5","+0289,5",279,0,"Fri",0
"5205",2011-08-05 20:00:00,288,"170,5,N,0031,5","+0178,5","016093,5,N,5","+0294,5",218,0,"Fri",0
"5206",2011-08-05 21:00:00,170,"180,5,N,0046,5","+0190,5","016093,5,N,5","+0300,5",116,0,"Fri",0
"5207",2011-08-05 22:00:00,183,"200,5,N,0046,5","+0189,5","016093,5,N,5","+0294,5",132,0,"Fri",0
"5208",2011-08-05 23:00:00,139,"190,5,N,0046,5","+0194,5","016093,5,N,5","+0306,5",102,0,"Fri",0
"5209",2011-08-06 00:00:00,131,"180,5,N,0057,5","+0183,5","016093,5,N,5","+0300,5",102,0,"Sat",1
"5210",2011-08-06 01:00:00,67,"190,5,N,0046,5","+0178,5","016093,5,N,5","+0294,5",50,0,"Sat",1
"5211",2011-08-06 02:00:00,53,"180,5,N,0046,5","+0183,5","016093,5,N,5","+0283,5",39,0,"Sat",1
"5212",2011-08-06 03:00:00,42,"150,5,N,0041,5","+0183,5","016093,5,N,5","+0272,5",28,0,"Sat",1
"5213",2011-08-06 04:00:00,10,"150,5,N,0036,5","+0189,5","016093,5,N,5","+0261,5",5,0,"Sat",1
"5214",2011-08-06 05:00:00,6,"170,5,N,0041,5","+0194,5","016093,5,N,5","+0256,5",4,0,"Sat",1
"5215",2011-08-06 06:00:00,27,"170,5,N,0041,5","+0194,5","016093,5,N,5","+0250,5",22,0,"Sat",1
"5216",2011-08-06 07:00:00,62,"170,5,N,0036,5","+0200,5","016093,5,N,5","+0244,5",48,0,"Sat",1
"5217",2011-08-06 08:00:00,119,"150,5,N,0031,5","+0200,5","016093,5,N,5","+0239,5",92,0,"Sat",1
"5218",2011-08-06 09:00:00,211,"180,5,N,0041,5","+0200,5","016093,5,N,5","+0239,5",151,0,"Sat",1
"5219",2011-08-06 10:00:00,287,"160,5,N,0031,5","+0200,5","016093,5,N,5","+0239,5",196,0,"Sat",1
"5220",2011-08-06 11:00:00,349,"190,5,N,0031,5","+0206,5","016093,5,N,5","+0239,5",211,0,"Sat",1
"5221",2011-08-06 12:00:00,375,"200,5,N,0026,5","+0206,5","016093,5,N,5","+0233,5",245,0,"Sat",1
"5222",2011-08-06 13:00:00,434,"210,5,N,0015,5","+0210,5","016093,5,N,5","+0230,5",259,0,"Sat",1
"5223",2011-08-06 14:00:00,375,"210,5,N,0026,5","+0210,5","016093,5,N,5","+0240,5",199,0,"Sat",1
"5224",2011-08-06 15:00:00,357,"190,5,N,0031,5","+0220,5","016093,5,N,5","+0250,5",227,0,"Sat",1
"5225",2011-08-06 16:00:00,342,"180,5,N,0041,5","+0220,5","016093,5,N,5","+0280,5",187,0,"Sat",1
"5226",2011-08-06 17:00:00,146,"190,5,N,0046,5","+0220,5","016093,5,N,5","+0270,5",86,0,"Sat",1
"5227",2011-08-06 18:00:00,208,"170,5,N,0041,5","+0217,5","016093,5,N,5","+0300,5",127,0,"Sat",1
"5228",2011-08-06 19:00:00,169,"180,5,N,0041,5","+0211,5","016093,5,N,5","+0311,5",112,0,"Sat",1
"5229",2011-08-06 20:00:00,136,"180,5,N,0062,5","+0217,5","016093,5,N,5","+0311,5",78,0,"Sat",1
"5230",2011-08-06 21:00:00,112,"180,5,N,0046,5","+0211,5","016093,5,N,5","+0322,5",84,0,"Sat",1
"5231",2011-08-06 22:00:00,120,"180,5,N,0046,5","+0217,5","016093,5,N,5","+0333,5",96,0,"Sat",1
"5232",2011-08-06 23:00:00,107,"190,5,N,0046,5","+0217,5","016093,5,N,5","+0317,5",78,0,"Sat",1
"5233",2011-08-07 00:00:00,79,"210,5,N,0072,5","+0220,5","008047,5,N,5","+0310,5",65,0,"Sun",1
"5234",2011-08-07 01:00:00,70,"170,5,N,0062,5","+0230,5","016093,5,N,5","+0290,5",60,0,"Sun",1
"5235",2011-08-07 02:00:00,65,"170,5,N,0046,5","+0239,5","016093,5,N,5","+0267,5",47,0,"Sun",1
"5236",2011-08-07 03:00:00,32,"170,5,N,0051,5","+0233,5","016093,5,N,5","+0267,5",23,0,"Sun",1
"5237",2011-08-07 04:00:00,6,"180,5,N,0057,5","+0239,5","014484,5,N,5","+0261,5",5,0,"Sun",1
"5238",2011-08-07 05:00:00,5,"180,5,N,0051,5","+0240,5","014484,5,N,5","+0260,5",4,0,"Sun",1
"5239",2011-08-07 06:00:00,13,"200,5,N,0051,5","+0230,5","016093,5,N,5","+0260,5",10,0,"Sun",1
"5240",2011-08-07 07:00:00,39,"200,5,N,0051,5","+0230,5","016093,5,N,5","+0260,5",28,0,"Sun",1
"5241",2011-08-07 08:00:00,87,"200,5,N,0051,5","+0230,5","016093,5,N,5","+0260,5",64,0,"Sun",1
"5242",2011-08-07 09:00:00,184,"190,5,N,0041,5","+0233,5","016093,5,N,5","+0256,5",102,0,"Sun",1
"5243",2011-08-07 10:00:00,259,"210,5,N,0036,5","+0230,5","016093,5,N,5","+0260,5",171,0,"Sun",1
"5244",2011-08-07 11:00:00,264,"230,5,N,0026,5","+0230,5","016093,5,N,5","+0260,5",153,0,"Sun",1
"5245",2011-08-07 12:00:00,368,"200,5,N,0026,5","+0230,5","016093,5,N,5","+0260,5",207,0,"Sun",1
"5246",2011-08-07 13:00:00,320,"200,5,N,0041,5","+0240,5","014484,5,N,5","+0260,5",202,0,"Sun",1
"5247",2011-08-07 14:00:00,320,"190,5,N,0031,5","+0240,5","014484,5,N,5","+0260,5",190,0,"Sun",1
"5248",2011-08-07 15:00:00,323,"220,5,N,0036,5","+0233,5","016093,5,N,5","+0267,5",205,0,"Sun",1
"5249",2011-08-07 16:00:00,191,"999,9,V,0026,5","+0239,5","016093,5,N,5","+0283,5",117,0,"Sun",1
"5250",2011-08-07 17:00:00,191,"170,5,N,0021,5","+0240,5","016093,5,N,5","+0290,5",128,0,"Sun",1
"5251",2011-08-07 18:00:00,228,"999,9,V,0031,5","+0244,5","016093,5,N,5","+0322,5",154,0,"Sun",1
"5252",2011-08-07 19:00:00,224,"220,5,N,0051,5","+0222,5","016093,5,N,5","+0339,5",156,0,"Sun",1
"5253",2011-08-07 20:00:00,180,"250,5,N,0057,5","+0211,5","016093,5,N,5","+0356,5",130,0,"Sun",1
"5254",2011-08-07 21:00:00,135,"180,5,N,0036,5","+0211,5","016093,5,N,5","+0344,5",99,0,"Sun",1
"5255",2011-08-07 22:00:00,102,"200,5,N,0046,5","+0228,5","016093,5,N,5","+0350,5",81,0,"Sun",1
"5256",2011-08-07 23:00:00,54,"290,5,N,0051,5","+0230,5","006437,5,N,5","+0330,5",42,0,"Sun",1
"5257",2011-08-08 00:00:00,30,"260,5,N,0015,5","+0230,5","002816,5,N,5","+0270,5",17,0,"Mon",0
"5258",2011-08-08 01:00:00,11,"190,5,N,0021,5","+0220,5","008047,5,N,5","+0260,5",7,0,"Mon",0
"5259",2011-08-08 02:00:00,7,"200,5,N,0031,5","+0233,5","016093,5,N,5","+0267,5",3,0,"Mon",0
"5260",2011-08-08 03:00:00,1,"190,5,N,0026,5","+0239,5","016093,5,N,5","+0267,5",0,0,"Mon",0
"5261",2011-08-08 04:00:00,10,"190,5,N,0021,5","+0244,5","016093,5,N,5","+0267,5",8,0,"Mon",0
"5262",2011-08-08 05:00:00,15,"220,5,N,0036,5","+0239,5","016093,5,N,5","+0261,5",14,0,"Mon",0
"5263",2011-08-08 06:00:00,95,"230,5,N,0015,5","+0222,5","016093,5,N,5","+0256,5",87,0,"Mon",0
"5264",2011-08-08 07:00:00,262,"250,5,N,0021,5","+0222,5","016093,5,N,5","+0256,5",244,0,"Mon",0
"5265",2011-08-08 08:00:00,340,"200,5,N,0026,5","+0222,5","016093,5,N,5","+0250,5",311,0,"Mon",0
"5266",2011-08-08 09:00:00,182,"999,9,C,0000,5","+0222,5","016093,5,N,5","+0244,5",145,0,"Mon",0
"5267",2011-08-08 10:00:00,122,"999,9,C,0000,5","+0222,5","016093,5,N,5","+0244,5",60,0,"Mon",0
"5268",2011-08-08 11:00:00,178,"220,5,N,0021,5","+0222,5","016093,5,N,5","+0244,5",89,0,"Mon",0
"5269",2011-08-08 12:00:00,181,"280,5,N,0015,5","+0217,5","016093,5,N,5","+0256,5",133,0,"Mon",0
"5270",2011-08-08 13:00:00,151,"320,5,N,0051,5","+0194,5","016093,5,N,5","+0261,5",108,0,"Mon",0
"5271",2011-08-08 14:00:00,149,"290,5,N,0057,5","+0189,5","016093,5,N,5","+0267,5",108,0,"Mon",0
"5272",2011-08-08 15:00:00,121,"320,5,N,0062,5","+0189,5","016093,5,N,5","+0278,5",81,0,"Mon",0
"5273",2011-08-08 16:00:00,278,"300,5,N,0072,5","+0194,5","016093,5,N,5","+0289,5",214,0,"Mon",0
"5274",2011-08-08 17:00:00,522,"330,5,N,0072,5","+0200,5","016093,5,N,5","+0306,5",455,0,"Mon",0
"5275",2011-08-08 18:00:00,527,"330,5,N,0067,5","+0194,5","016093,5,N,5","+0317,5",463,0,"Mon",0
"5276",2011-08-08 19:00:00,411,"320,5,N,0046,5","+0194,5","016093,5,N,5","+0317,5",347,0,"Mon",0
"5277",2011-08-08 20:00:00,284,"350,5,N,0057,5","+0189,5","016093,5,N,5","+0328,5",213,0,"Mon",0
"5278",2011-08-08 21:00:00,182,"340,5,N,0057,5","+0183,5","016093,5,N,5","+0322,5",152,0,"Mon",0
"5279",2011-08-08 22:00:00,146,"320,5,N,0057,5","+0178,5","016093,5,N,5","+0333,5",120,0,"Mon",0
"5280",2011-08-08 23:00:00,72,"330,5,N,0051,5","+0178,5","016093,5,N,5","+0339,5",53,0,"Mon",0
"5281",2011-08-09 00:00:00,34,"320,5,N,0031,5","+0178,5","016093,5,N,5","+0339,5",24,0,"Tue",0
"5282",2011-08-09 01:00:00,14,"330,5,N,0026,5","+0178,5","016093,5,N,5","+0333,5",9,0,"Tue",0
"5283",2011-08-09 02:00:00,12,"020,5,N,0021,5","+0183,5","016093,5,N,5","+0317,5",3,0,"Tue",0
"5284",2011-08-09 03:00:00,2,"999,9,C,0000,5","+0206,5","016093,5,N,5","+0311,5",2,0,"Tue",0
"5285",2011-08-09 04:00:00,7,"210,5,N,0015,5","+0200,5","016093,5,N,5","+0294,5",6,0,"Tue",0
"5286",2011-08-09 05:00:00,30,"210,5,N,0021,5","+0200,5","016093,5,N,5","+0289,5",25,0,"Tue",0
"5287",2011-08-09 06:00:00,100,"200,5,N,0021,5","+0211,5","016093,5,N,5","+0278,5",94,0,"Tue",0
"5288",2011-08-09 07:00:00,338,"220,5,N,0026,5","+0228,5","014484,5,N,5","+0272,5",307,0,"Tue",0
"5289",2011-08-09 08:00:00,388,"999,9,C,0000,5","+0200,5","016093,5,N,5","+0272,5",348,0,"Tue",0
"5290",2011-08-09 09:00:00,173,"999,9,C,0000,5","+0206,5","016093,5,N,5","+0267,5",139,0,"Tue",0
